5.808589553315605336e+00,-1.867265615413634880e-02,-1.234062765202488705e-02,-4.449985900000600486e-02,1.302637790390223996e-02,-7.732790146290246212e-03,-3.410283348814651533e-02,9.272906041998374427e-03,-9.209453808041256559e-03,-5.222905074015171678e-02,3.483903482627418932e-03,7.108997190045535444e-03,7.705328136237256376e-02
5.806905956194349017e+00,-1.995804922811434887e-02,-1.153595623687274536e-02,-7.108007599987115066e-02,2.180201437123834365e-02,-6.941020958484878274e-03,-4.874717422374866271e-02,1.455689442754471222e-02,-2.189239996579731354e-02,-7.643194606720238315e-02,7.678506658419813335e-03,2.244384692418211272e-02,1.286641696391866985e-01
5.805697647019861130e+00,-1.658152120726016920e-02,-7.367843440608022078e-03,-9.030412183075629817e-02,2.771875304946760238e-02,-2.285465976174213057e-04,-5.598082167575557655e-02,2.037567634667980868e-02,-3.249446413466611921e-02,-8.753910691949066958e-02,1.105432375744251801e-02,3.780974110242046882e-02,1.653429903891223685e-01
5.804808311468499404e+00,-1.193224501321662329e-02,-2.780215810005409044e-03,-1.055059084313814816e-01,3.125267340751634176e-02,9.472643591993259310e-03,-5.991113591771419361e-02,2.675951485255009116e-02,-4.096561351422330077e-02,-9.225732145471181311e-02,1.380877976244257108e-02,5.126058491907627135e-02,1.928942797039774892e-01
5.804143649902762547e+00,-7.021238309663348741e-03,1.359245933921983396e-03,-1.180631254560772503e-01,3.285502315246234539e-02,2.030762452476263941e-02,-6.216245720223487897e-02,3.322903794384368670e-02,-4.793916090582203693e-02,-9.381688080887828907e-02,1.618623340624872342e-02,6.251417338415987679e-02,2.145573028979451680e-01
5.803642203710034586e+00,-2.192288039457858558e-03,4.863570534314819171e-03,-1.287134023101813851e-01,3.298380534989862195e-02,3.126174343328554789e-02,-6.346087083843582333e-02,3.945260506411802509e-02,-5.390602828986963690e-02,-9.383614757847788534e-02,1.830207468608976290e-02,7.174372092469762097e-02,2.321923080094618619e-01
5.803261773195804274e+00,2.426638426450754109e-03,7.770378571710624682e-03,-1.379217146463173616e-01,3.204876658681250767e-02,4.182039208605019959e-02,-6.416287943379696268e-02,4.526608170107006279e-02,-5.916865154480871469e-02,-9.314335060828314583e-02,2.019401137110175826e-02,7.923168727118079513e-02,2.469126498162297345e-01
5.802972295930982405e+00,6.789395653829573100e-03,1.017994231851169183e-02,-1.460060009607883624e-01,3.038445641244953005e-02,5.174364217352665773e-02,-6.445840034833776044e-02,5.061019062918481470e-02,-6.390424666543612076e-02,-9.216650825856993745e-02,2.187107741901586980e-02,8.526300579646492461e-02,2.594187315477733402e-01
5.802751783625490489e+00,1.088507382329263924e-02,1.219668288309409647e-02,-1.531927064754901313e-01,2.824861933486145019e-02,6.093793442077529571e-02,-6.445766562563433333e-02,5.548161144223014846e-02,-6.821767563970679293e-02,-9.112660316386042569e-02,2.333793823660087682e-02,9.009232370615791186e-02,2.701755420681105635e-01
5.802583849800602600e+00,1.471899776757790330e-02,1.391005796448678035e-02,-1.596471789509030514e-01,2.583231881164155253e-02,6.938637206057803042e-02,-6.423101168056728760e-02,5.990403692061772173e-02,-7.217367654292353163e-02,-9.013583547225709203e-02,2.460344617645990328e-02,9.393649973078134485e-02,2.795085516931948844e-01
5.802456123008584932e+00,1.830397707003736732e-02,1.539073527056294619e-02,-1.654925167088728832e-01,2.327325788156447972e-02,7.711131438850346576e-02,-6.382776970418008178e-02,6.391250460416227075e-02,-7.581489737882300683e-02,-8.924854368257285897e-02,2.568187050666016075e-02,9.697608703259537333e-02,2.876567411000634511e-01
5.802359181064038474e+00,2.165597275778698844e-02,1.669231673301506055e-02,-1.708220041435487280e-01,2.066837280503856095e-02,8.415428045167769322e-02,-6.328541393620461253e-02,6.754529858053082148e-02,-7.917172046718780332e-02,-8.848802729436898440e-02,2.659146348765775367e-02,9.935975803315622024e-02,2.948028277824362720e-01
5.802285807511059268e+00,2.479187725501828116e-02,1.785462037414686440e-02,-1.757075777814926243e-01,1.808433222592917278e-02,9.056509632624250294e-02,-6.263406600675099078e-02,7.083994899770029718e-02,-8.226758377425519297e-02,-8.786090229251244943e-02,2.735249075026339668e-02,1.012093017578999388e-01,3.010911310372835215e-01
5.802230456826454663e+00,2.772837240654537488e-02,1.890695806085077729e-02,-1.802056961580613959e-01,1.556575310036600532e-02,9.639601696981914269e-02,-6.189877102014211541e-02,7.383140139194029061e-02,-8.512186816503709841e-02,-8.736490791150386404e-02,2.798553951245789928e-02,1.026242863901238311e-01,3.066385692836351984e-01
5.802188860593211928e+00,3.048135829549340758e-02,1.987088811653933001e-02,-1.843614615612516328e-01,1.314140258646970608e-02,1.016985614296018192e-01,-6.110070644662838474e-02,7.655131730062258999e-02,-8.775146901960297063e-02,-8.699321701776117910e-02,2.851031854489816803e-02,1.036860925447574272e-01,3.115417267184694139e-01
5.802157732343142804e+00,3.306569063958029325e-02,2.076235126795817135e-02,-1.882115437975761529e-01,1.082877850585566709e-02,1.065218515405834121e-01,-6.025788241646232862e-02,7.902795155801274618e-02,-9.017165313490020651e-02,-8.673684587196051066e-02,2.894492352649091077e-02,1.044612784696359875e-01,3.158815920878455530e-01
5.802134543502615038e+00,3.549508647533449607e-02,2.159325760447707715e-02,-1.917862728511328385e-01,8.637446048473456164e-03,1.109117965035675002e-01,-5.938559997350136010e-02,8.128631065129875155e-02,-9.239652533494673026e-02,-8.658601046067110341e-02,2.930546606348912592e-02,1.050043372119889712e-01,3.197268665407143606e-01
5.802117351756163721e+00,3.778212119859996471e-02,2.237263534233897150e-02,-1.951111494005501878e-01,6.571446824881334997e-03,1.149107588955441128e-01,-5.849679242590731520e-02,8.334843499199336148e-02,-9.443928155398230440e-02,-8.653088726305582790e-02,2.960595802508480048e-02,1.053599356417132815e-01,3.231363574880604661e-01
5.802104668724656023e+00,3.993827397161561765e-02,2.310744914335643302e-02,-1.982079442685550363e-01,4.631027705286527331e-03,1.185574957593690942e-01,-5.760230704927029460e-02,8.523372240189693028e-02,-9.631234566350105331e-02,-8.656203098670897655e-02,2.985836047678677371e-02,1.055647260175574670e-01,3.261607662346770464e-01
5.802095357509176488e+00,4.197399714478308036e-02,2.380317748599898239e-02,-2.010955055035906491e-01,2.813876064069989642e-03,1.218872553811511522e-01,-5.671115236550209465e-02,8.695925039946988955e-02,-9.802744399491798710e-02,-8.667059168518009837e-02,3.007272920997801011e-02,1.056488106794343240e-01,3.288440590351162096e-01
5.802088553135592797e+00,4.389879580425844197e-02,2.446421805808848826e-02,-2.037903561139486064e-01,1.115999101509799812e-03,1.249319593049841443e-01,-5.583072153470975546e-02,8.854007676763521462e-02,-9.959564758074902768e-02,-8.684841343380966805e-02,3.025740934414700503e-02,1.056369274914683298e-01,3.312245425520342068e-01
5.802083600678213493e+00,4.572130954943080111e-02,2.509417210451699021e-02,-2.063071409228498798e-01,-4.676525525524079501e-04,1.277204273674691082e-01,-5.496699598466264769e-02,8.998950976162388427e-02,-1.010273987469123141e-01,-8.708806304455565805e-02,3.041924761866008145e-02,1.055494111749489677e-01,3.333357234988223450e-01
5.802080007097790926e+00,4.744939209655883727e-02,2.569604435425260763e-02,-2.086589639784487971e-01,-1.942744608409283178e-03,1.302786202327354259e-01,-5.412473084197434031e-02,9.131934567426859550e-02,-1.023325311177437219e-01,-8.738281798715387405e-02,3.056380281389856762e-02,1.054029748335126582e-01,3.352070067307058032e-01
5.802077403754520191e+00,4.909018636609832620e-02,2.627238439877440171e-02,-2.108576460519275830e-01,-3.315250270278336225e-03,1.326298840189498729e-01,-5.330762288960611689e-02,9.254007476735333360e-02,-1.035202877904131125e-01,-8.772663133484545628e-02,3.069554298283022620e-02,1.052113470181185728e-01,3.368642697395584085e-01
5.802075517249424053e+00,5.065019393579998225e-02,2.682538757602087598e-02,-2.129139233920299135e-01,-4.591235497932996852e-03,1.347951878534729420e-01,-5.251846164831010938e-02,9.366105815715881910e-02,-1.045993399916701622e-01,-8.811408472179965701e-02,3.081802369107982872e-02,1.049857924637458556e-01,3.383303407729734702e-01
5.802074146772670638e+00,5.213533846734715038e-02,2.735696785026323075e-02,-2.148376029924615738e-01,-5.776711666611328982e-03,1.367933491126155088e-01,-5.175926430248387750e-02,9.469067887123802651e-02,-1.055778071598485052e-01,-8.854033609814117300e-02,3.093404501379417443e-02,1.047355388897095174e-01,3.396254005401435072e-01
5.802073146539425963e+00,5.355102313782122980e-02,2.786881127743590439e-02,-2.166376854285566866e-01,-6.877536478097312674e-03,1.386412435836546775e-01,-5.103139536264991727e-02,9.563647040408551625e-02,-1.064632786494184996e-01,-8.900106643838406884e-02,3.104578721926292903e-02,1.044681277163531097e-01,3.407673224401802647e-01
5.802072412203922447e+00,5.490218234574572448e-02,2.836241593964521426e-02,-2.183224633207366816e-01,-7.899349380431963663e-03,1.403539993615587345e-01,-5.033567209920445512e-02,9.650522593931347426e-02,-1.072628368732700399e-01,-8.949242789102671014e-02,3.115492632689179087e-02,1.041897029681375375e-01,3.417719626911404074e-01
5.802071870383003649e+00,5.619332808606394142e-02,2.883912237071368720e-02,-2.198996013303631536e-01,-8.847531616213301364e-03,1.419451742850957876e-01,-4.967245687241911983e-02,9.730309111712490133e-02,-1.079830815258421839e-01,-9.001099479126198344e-02,3.126273137849296807e-02,1.039052498037798533e-01,3.426534091714782404e-01
5.802071470607857329e+00,5.742859144316140446e-02,2.930013722130369452e-02,-2.213762020416527310e-01,-9.727183782897740050e-03,1.434269173301074285e-01,-4.904173752247546758e-02,9.803564288889657363e-02,-1.086301544770106875e-01,-9.055371827698442677e-02,3.137014552777847576e-02,1.036187918752934506e-01,3.434241959010634893e-01
5.802071179169224102e+00,5.861175966352271532e-02,2.974655204544910184e-02,-2.227588609583909529e-01,-1.054311576937419503e-02,1.448101147421515522e-01,-4.844319697953169968e-02,9.870795666022828818e-02,-1.092097649379318164e-01,-9.111788481488458658e-02,3.147785308335919463e-02,1.033335549413550714e-01,3.440954886823573977e-01
5.802070974436313477e+00,5.974630925721389346e-02,3.017935850244101922e-02,-2.240537130245383035e-01,-1.129984535646547453e-02,1.461045218915973665e-01,-4.787627321823749449e-02,9.932466360339363420e-02,-1.097272145435302382e-01,-9.170107867225224529e-02,3.158633453510874267e-02,1.030521027463623257e-01,3.446772463564304889e-01
5.802070843319908633e+00,6.083543555111538270e-02,3.059946087020132613e-02,-2.252664724774701421e-01,-1.200160279473060955e-02,1.473188819279565298e-01,-4.734021062362642890e-02,9.988999973082811346e-02,-1.101874220530931203e-01,-9.230114820543176835e-02,3.169591141716732174e-02,1.027764500471196746e-01,3.451783613090020353e-01
5.802070778621181368e+00,6.188207908363187876e-02,3.100768649736719562e-02,-2.264024674005186699e-01,-1.265233941438725744e-02,1.484610323344413840e-01,-4.683410376407385473e-02,1.004078480670056728e-01,-1.105949474297202584e-01,-9.291617574112241706e-02,3.180678265405438576e-02,1.025081567639176683e-01,3.456067822229599851e-01
5.802070777063640605e+00,6.288894919479269541e-02,3.140479463943779415e-02,-2.274666700142137510e-01,-1.325573885984384151e-02,1.495380004638058036e-01,-4.635693448830758429e-02,1.008817750366330784e-01,-1.109540151153658449e-01,-9.354445077765219385e-02,3.191905382428918830e-02,1.022484065048787638e-01,3.459696215695393096e-01
5.802070837849695017e+00,6.385854512985413012e-02,3.179148400100497568e-02,-2.284637235020371138e-01,-1.381522993245898508e-02,1.505560890895375203e-01,-4.590760318195798856e-02,1.013150620002469943e-01,-1.112685363680629008e-01,-9.418444621379741533e-02,3.203276057302741758e-02,1.019980721251981803e-01,3.462732499273609155e-01
5.802070961618005285e+00,6.479317494025700619e-02,3.216839922201185364e-02,-2.293979659842440566e-01,-1.433400031051099664e-02,1.515209529439401626e-01,-4.548495493814876806e-02,1.017107327107421716e-01,-1.115421305705851240e-01,-9.483479731184009387e-02,3.214788721915442377e-02,1.017577705076405242e-01,3.465233788928797076e-01
5.802071149705136932e+00,6.569497243390880203e-02,3.253613648815677217e-02,-2.302734521162119463e-01,-1.481501062410149443e-02,1.524376671442627396e-01,-4.508780131842106409e-02,1.020715773324722964e-01,-1.117781454552215781e-01,-9.549428311210156339e-02,3.226438143638912792e-02,1.015279083648497477e-01,3.467251340799008541e-01
5.802071403636524849e+00,6.656591239763444412e-02,3.289524840526623223e-02,-2.310939726841182429e-01,-1.526100851572332814e-02,1.533107883348958367e-01,-4.471493830631775163e-02,1.024001735547770409e-01,-1.119796762180078342e-01,-9.616181003333057475e-02,3.238216574298976441e-02,1.013087205499439702e-01,3.468831194866938694e-01
5.802071724788679496e+00,6.740782428837992224e-02,3.324624824887860430e-02,-2.318630724919774067e-01,-1.567454242952351362e-02,1.541444093010588823e-01,-4.436516098709934047e-02,1.026989052407793201e-01,-1.121495835184190687e-01,-9.683639741386404487e-02,3.250114640983266939e-02,1.011003021054559387e-01,3.470014743271215840e-01
5.802072114177837747e+00,6.822240456629535821e-02,3.358961367954191313e-02,-2.325840667739047518e-01,-1.605797495474499750e-02,1.549422077394252140e-01,-4.403727542376017351e-02,1.029699789770895380e-01,-1.122905103780199865e-01,-9.751716477033699204e-02,3.262122029036822884e-02,1.009026350707956515e-01,3.470839232697184862e-01
5.802072572340667200e+00,6.901122782201302153e-02,3.392578999887454344e-02,-2.332600563192986642e-01,-1.641349560931599713e-02,1.557074898050113676e-01,-4.373010814189264711e-02,1.032154388280421831e-01,-1.124048980047093749e-01,-9.820332057256939140e-02,3.274227998628404662e-02,1.007156108961695107e-01,3.471338209001411657e-01
5.802073099280770307e+00,6.977575683206188595e-02,3.425519300957900054e-02,-2.338939414630186175e-01,-1.674313299381283496e-02,1.564432289920600627e-01,-4.344251358393105139e-02,1.034371795470391542e-01,-1.124950005787539592e-01,-9.889415235428580808e-02,3.286421768756938450e-02,1.005390491691883492e-01,3.471541911134731762e-01
5.802073694461082454e+00,7.051735166019694467e-02,3.457821153322736263e-02,-2.344884350650312255e-01,-1.704876627825692090e-02,1.571521008498621974e-01,-4.317337984667200118e-02,1.036369584555810047e-01,-1.125628990434563576e-01,-9.958901799905803265e-02,3.298692796308742153e-02,1.003727132435393854e-01,3.471477620500562633e-01
5.802074356827191970e+00,7.123727790823923545e-02,3.489520963202565745e-02,-2.350460745824909659e-01,-1.733213600751060818e-02,1.578365139825257391e-01,-4.292163297440546726e-02,1.038164061660374476e-01,-1.126105139476300532e-01,-1.002873380590572766e-01,3.311030972588118598e-02,1.002163232625037509e-01,3.471169971091024875e-01
5.802075084850438103e+00,7.193671420760029689e-02,3.520652857443413303e-02,-2.355692333203792121e-01,-1.759485422769589344e-02,1.584986377344810848e-01,-4.268624004313577303e-02,1.039770362958095523e-01,-1.126396173895538172e-01,-1.009885889807683595e-01,3.323426755461503929e-02,1.000695669900767970e-01,3.470641225061235069e-01
5.802075876582588165e+00,7.261675903179591607e-02,3.551248857915582924e-02,-2.360601309335624565e-01,-1.783841394776878794e-02,1.591404269207877809e-01,-4.246621123884067317e-02,1.041202542971650935e-01,-1.126518441131616755e-01,-1.016922971267568282e-01,3.335871251733438930e-02,9.993210879600430974e-02,3.469911517814264768e-01
5.802076729716165282e+00,7.327843690075296068e-02,3.581339036739692588e-02,-2.365208432426188778e-01,-1.806419795840696549e-02,1.597636439227913263e-01,-4.226060110411399007e-02,1.042473655077735400e-01,-1.126487018072279411e-01,-1.023980334959508215e-01,3.348356261486003238e-02,9.980359708576232169e-02,3.468999076161132789e-01
5.802077641646212314e+00,7.392270403940702506e-02,3.610951654930386057e-02,-2.369533114174004473e-01,-1.827348703565183016e-02,1.603698784350597595e-01,-4.206850910248332437e-02,1.043595825110797126e-01,-1.126315806575048928e-01,-1.031054090568027520e-01,3.360874293754599618e-02,9.968367042041004211e-02,3.467920412679930120e-01
5.802078609530611608e+00,7.455045354582903738e-02,3.640113286699419443e-02,-2.373593505755618449e-01,-1.846746755999962089e-02,1.609605651184864150e-01,-4.188907962781909800e-02,1.044580318825214515e-01,-1.126017622003810809e-01,-1.038140706182423545e-01,3.373418560991416071e-02,9.957196253273181696e-02,3.466690499015858129e-01
